timestamp,symbol,y_true,y_pred
2025-11-10 00:00:00,BATS.L,0.018308864444895333,0.0010498687930438066
2025-11-10 05:00:00,AAPL,0.005282454884459312,0.0008930437612127618
2025-11-10 05:00:00,BLK,0.004824468538220908,0.0008603387289686266
2025-11-10 05:00:00,SHEL,-0.015477024527652757,0.0010854963843381466
2025-11-10 05:00:00,JPM,0.013597014894795091,0.0008603387289686266
2025-11-10 05:00:00,BP,-0.005286583357794761,0.00026468164273737613
2025-11-10 05:00:00,AZN,-0.0273666221292721,0.0008603387289686266
2025-11-10 05:00:00,NVDA,-0.013599872454874285,0.00040133534072232726
2025-11-10 05:00:00,HSBC,-0.016130717372056392,0.0008603387289686266
2025-11-10 05:00:00,MSFT,-0.013276714172975601,0.0008603387289686266
2025-11-10 05:00:00,LNG,0.003974141476520722,0.0011261715421826111
2025-11-11 00:00:00,BATS.L,0.006288184139484632,0.0011261715421826111
2025-11-11 05:00:00,BLK,0.017683781896818542,0.0008603387289686266
2025-11-11 05:00:00,HSBC,0.013319773606054174,0.0005625376710410592
2025-11-11 05:00:00,BP,-0.010768981786818071,0.0008603387289686266
2025-11-11 05:00:00,JPM,0.006675311554056698,0.0008603387289686266
2025-11-11 05:00:00,SHEL,-0.02535964876263152,0.0008603387289686266
2025-11-11 05:00:00,MSFT,0.006488824477946213,0.00040133534072232726
2025-11-11 05:00:00,NVDA,0.004813302496586745,0.0008603387289686266
2025-11-11 05:00:00,LNG,0.016136968471426146,0.0008603387289686266
2025-11-11 05:00:00,AZN,0.0020345059555792527,0.0005625376710410592
2025-11-11 05:00:00,AAPL,-0.027737753963508884,0.0008603387289686266
2025-11-12 00:00:00,BATS.L,0.010207678143323889,0.0009892764213708975
2025-11-12 05:00:00,LNG,-0.010270365621871403,0.0008603387289686266
2025-11-12 05:00:00,SHEL,-0.007783102028747572,0.0008603387289686266
2025-11-12 05:00:00,BLK,0.0033010769728313736,0.0008603387289686266
2025-11-12 05:00:00,AZN,-0.0005669642013516311,0.0008603387289686266
2025-11-12 05:00:00,MSFT,0.016373693204499575,0.0008603387289686266
2025-11-12 05:00:00,BP,0.004000422682315486,0.0008930437612127618
2025-11-12 05:00:00,HSBC,-0.0020600723620700385,0.0014653709889839099
2025-11-12 05:00:00,AAPL,0.003972123392512732,0.0008603387289686266
2025-11-12 05:00:00,JPM,0.002400286146341494,0.0008603387289686266
2025-11-12 05:00:00,NVDA,-0.0006354167141099218,0.0008603387289686266
2025-11-13 00:00:00,BATS.L,-0.0012514960509342136,0.0008603387289686266
2025-11-13 05:00:00,LNG,0.0007798331494734757,0.0008603387289686266
2025-11-13 05:00:00,BP,-0.007949822210215307,0.0008603387289686266
2025-11-13 05:00:00,AAPL,-0.02233092856836498,0.0008603387289686266
2025-11-13 05:00:00,AZN,-0.00019030934425020676,0.0008603387289686266
2025-11-13 05:00:00,MSFT,0.011898903355173657,0.0008603387289686266
2025-11-13 05:00:00,JPM,0.010312138198767437,0.0008603387289686266
2025-11-13 05:00:00,BLK,-0.01114846702195872,0.0008603387289686266
2025-11-13 05:00:00,HSBC,0.0024441743272820607,0.0008603387289686266
2025-11-13 05:00:00,NVDA,-0.004391212380582897,0.0008603387289686266
2025-11-13 05:00:00,SHEL,-0.01373652280618257,0.0008603387289686266
2025-11-14 00:00:00,BATS.L,-0.024279475151207697,0.0007991143414684454
2025-11-14 05:00:00,LNG,-0.005938625364054578,0.0007991143414684454
2025-11-14 05:00:00,BP,0.006982923953040525,0.0008603387289686266
2025-11-14 05:00:00,HSBC,-0.011680170601197762,0.0010498687930438066
2025-11-14 05:00:00,BLK,-0.023169646366770685,0.0008603387289686266
2025-11-14 05:00:00,AAPL,0.015705498576054473,0.0011261715421826111
2025-11-14 05:00:00,AZN,0.0323006133420048,0.0008930437612127618
2025-11-14 05:00:00,JPM,0.009249900974024904,0.001131546307756389
2025-11-14 05:00:00,NVDA,0.02240341958008801,0.0008145202331702881
2025-11-14 05:00:00,SHEL,0.04335540197533314,0.0013842143970206275
2025-11-14 05:00:00,MSFT,0.0010192250188104746,0.00037834664855638844
2025-11-17 00:00:00,BATS.L,-0.031744404192271244,0.0006141220308035658
2025-11-17 05:00:00,BLK,-0.1859460668695016,0.0006141220308035658
2025-11-17 05:00:00,BP,0.08549724273298615,-5.018634838592994e-05
2025-11-17 05:00:00,AZN,-0.04187558561397645,0.00037834664855638844
2025-11-17 05:00:00,NVDA,0.007650570240044596,0.0018456514012437748
2025-11-17 05:00:00,HSBC,-0.037434927004856136,0.0018456514012437748
2025-11-17 05:00:00,SHEL,-0.028811164226487492,0.0018456514012437748
2025-11-17 05:00:00,MSFT,0.016914199282481994,0.0018456514012437748
2025-11-17 05:00:00,JPM,0.050774801343862565,0.0008145202331702881
2025-11-17 05:00:00,LNG,0.03037587945765828,0.00037834664855638844
2025-11-17 05:00:00,AAPL,0.00897422459922343,0.0008145202331702881
2025-11-18 00:00:00,BATS.L,0.02832282762135167,0.0006141220308035658
2025-11-18 05:00:00,HSBC,-0.005781341989361664,0.0006141220308035658
2025-11-18 05:00:00,AZN,-0.012578895683965845,0.0006141220308035658
2025-11-18 05:00:00,AAPL,0.031155164209648773,0.0013842143970206275
2025-11-18 05:00:00,NVDA,0.025973661086288753,0.0013842143970206275
2025-11-18 05:00:00,BP,0.003953290448324862,0.0006141220308035658
2025-11-18 05:00:00,JPM,-0.0012203578743576655,0.0008145202331702881
2025-11-18 05:00:00,LNG,0.006300596414258499,0.0013842143970206275
