symbol,timestamp,open,high,low,close,volume,ingest_date
BLK,2025-01-02 00:00:00-05:00,1009.310318948578,1011.3681121800603,991.6718861902533,996.9634399414062,604500,2026-01-27
BLK,2025-01-03 00:00:00-05:00,1001.6375737468495,1003.4308311389005,989.7120502444234,1000.3245239257812,469000,2026-01-27
BLK,2025-01-06 00:00:00-05:00,1005.0476815848523,1008.732163628166,991.1720815412727,992.39697265625,616200,2026-01-27
BLK,2025-01-07 00:00:00-05:00,990.6919437901042,991.6718566919737,958.5997962538768,961.0593872070312,970500,2026-01-27
BLK,2025-01-08 00:00:00-05:00,960.5497781821855,970.3978905234925,956.4439408813492,966.2920532226562,778500,2026-01-27
BLK,2025-01-10 00:00:00-05:00,960.1087675866431,962.3233801459353,929.1141200725519,936.4439086914062,908200,2026-01-27
BLK,2025-01-13 00:00:00-05:00,927.2425528143494,938.0215943794304,924.3910326799703,935.8265991210938,794100,2026-01-27
BLK,2025-01-14 00:00:00-05:00,944.9495555237755,950.1234642098921,938.7956741901043,943.8226318359375,1058100,2026-01-27
BLK,2025-01-15 00:00:00-05:00,999.2857157657959,1004.8515535981453,971.093604790523,992.8280639648438,1140100,2026-01-27
BLK,2025-01-16 00:00:00-05:00,996.1206040993095,996.1206040993095,962.45081234979,975.7188110351562,883800,2026-01-27
BLK,2025-01-17 00:00:00-05:00,980.7947497662065,992.465484949624,976.9828746032154,984.773193359375,1085800,2026-01-27
BLK,2025-01-21 00:00:00-05:00,993.6512343644163,1006.3214403637946,983.5580842934627,991.760009765625,671600,2026-01-27
BLK,2025-01-22 00:00:00-05:00,992.1421689162383,993.4552784852544,978.198027838639,986.1255493164062,570300,2026-01-27
BLK,2025-01-23 00:00:00-05:00,983.7933229028206,997.3650919031837,980.7261909085468,997.2866821289062,645300,2026-01-27
BLK,2025-01-24 00:00:00-05:00,992.7888662084201,1005.3905304325549,992.7888662084201,999.9520263671875,731300,2026-01-27
BLK,2025-01-27 00:00:00-05:00,989.7119985995466,1010.2020102022826,984.5086636527402,1009.2514038085938,662500,2026-01-27
BLK,2025-01-28 00:00:00-05:00,1008.996726318058,1034.513575852066,1006.4195507115242,1030.0843505859375,1083000,2026-01-27
