symbol,timestamp,ret_1d,ret_3d,ret_5d,vol_20d,vol_zscore,next_1d_log_return
NVDA,2025-12-31 00:00:00-05:00,-0.005545448029029565,-0.021151518422907634,-0.014322745191618691,0.01931796558496005,-0.8039449344037858,0.012521842393978721
NVDA,2026-01-02 00:00:00-05:00,0.012600568919654664,0.003347172876031035,0.0012724961157273285,0.01925696701382986,-0.2596109681444375,-0.0038730503568413913
NVDA,2026-01-05 00:00:00-05:00,-0.0038655597709006395,0.0030926834372322354,-0.012648945979898074,0.018801726348579916,0.38471355406470886,-0.0046887853515816015
NVDA,2026-01-06 00:00:00-05:00,-0.004677810157688089,0.003967857872193559,-0.005206650309123706,0.018790688086467867,0.23009886225092716,0.009937613797250616
NVDA,2026-01-07 00:00:00-05:00,0.009987155855193386,0.0013767249056559905,0.008371586757089045,0.018539922719786515,-0.1607099354058892,-0.02175687792682251
NVDA,2026-01-08 00:00:00-05:00,-0.021521904241356138,-0.016372538331908992,-0.0078284542298509,0.019205723555767575,0.1722385009567625,-0.0009731965015261839
NVDA,2026-01-09 00:00:00-05:00,-0.0009727230993944458,-0.012710984901671551,-0.02112790767386541,0.019145261845869246,-0.5746539398406109,0.00043267621223642576
NVDA,2026-01-12 00:00:00-05:00,0.0004327698300903293,-0.022050648593340827,-0.01690406526855537,0.018773405668519722,-0.4076915346205483,0.004693171754836598
NVDA,2026-01-13 00:00:00-05:00,0.0047042019341547725,0.004161285670121195,-0.0076372991487793085,0.016994145403392422,0.05221074384411675,-0.014473748758519893
NVDA,2026-01-14 00:00:00-05:00,-0.01436950758316069,-0.00930434499093491,-0.03156893449016451,0.017401092511241056,0.04679122543164123,0.021125092762471806
NVDA,2026-01-15 00:00:00-05:00,0.021349807115541353,0.01140910880554391,0.010862569382592113,0.01788868919912048,0.8690053113148465,-0.004393531107790258
NVDA,2026-01-16 00:00:00-05:00,-0.004383893669287375,0.0022603636750646583,0.0074109873020888895,0.015224035912714783,0.5762758855789095,-0.04480567345721959
NVDA,2026-01-20 00:00:00-05:00,-0.043816724429606047,-0.027683695982999246,-0.03714715597759377,0.018249896541502976,1.1739015035533256,0.029056527049768917
NVDA,2026-01-21 00:00:00-05:00,0.029482786455111043,-0.019941169027978822,-0.013400733367911366,0.01727529860192662,1.1969582568833939,0.008257266595632558
NVDA,2026-01-22 00:00:00-05:00,0.00829145184891722,-0.007463885633558154,0.009282499475307349,0.01705202146314826,-0.4020887719843066,0.015194525356657421
NVDA,2026-01-23 00:00:00-05:00,0.01531054905390361,0.05391132953258948,0.0033145956004927424,0.01599088053603074,-0.2853516171664525,-0.006414716764022211
SHEL,2025-01-17 00:00:00-05:00,0.0040632193471739075,0.012289528138521577,0.027409796473926162,0.011348663301278566,-0.9567745192715605,0.0007491289880820327
SHEL,2025-01-21 00:00:00-05:00,0.0007494096552833618,0.006178448597951691,0.02786328624626444,0.010867282888926348,0.5660221867811155,-0.012357054433719108
