symbol,timestamp,open,high,low,close,volume,ingest_date
LNG,2025-01-02 00:00:00-05:00,215.50865286062168,220.16561842735598,214.4682632367878,218.5802764892578,2126200,2026-01-26
LNG,2025-01-03 00:00:00-05:00,219.96745312850106,222.7021781839846,219.43240381382932,220.44305419921875,1417400,2026-01-26
LNG,2025-01-06 00:00:00-05:00,221.70141611455125,223.45521479045468,220.71057179672084,221.85995483398438,1458900,2026-01-26
LNG,2025-01-07 00:00:00-05:00,222.27610738496003,223.891188459327,219.60083075362243,221.46360778808594,1074300,2026-01-26
LNG,2025-01-08 00:00:00-05:00,220.12596272941528,223.46510302170927,218.70904758663937,223.1282196044922,1373700,2026-01-26
LNG,2025-01-10 00:00:00-05:00,225.8926838650042,227.527586064634,221.62214726438984,223.157958984375,1634900,2026-01-26
LNG,2025-01-13 00:00:00-05:00,223.6137406030576,228.00318883639585,222.05812287059777,227.33932495117188,1788800,2026-01-26
LNG,2025-01-14 00:00:00-05:00,227.6762134883989,241.19132981495983,227.6762134883989,240.86434936523438,3168000,2026-01-26
LNG,2025-01-15 00:00:00-05:00,242.08309992345974,246.3338155514259,241.01298620642066,243.62881469726562,2478700,2026-01-26
LNG,2025-01-16 00:00:00-05:00,243.25229179597378,251.87263475433585,242.26144743020606,251.33758544921875,2807800,2026-01-26
LNG,2025-01-17 00:00:00-05:00,252.64547634517436,255.29102882198413,249.08834892317464,250.44580078125,2503800,2026-01-26
LNG,2025-01-21 00:00:00-05:00,250.1683643433928,252.1995981798772,246.06626955086654,247.34446716308594,3401500,2026-01-26
LNG,2025-01-22 00:00:00-05:00,241.76601756003097,242.7568618942934,230.66856404010878,231.2234344482422,4850500,2026-01-26
LNG,2025-01-23 00:00:00-05:00,233.80955443355103,234.5824118565399,230.62893725503085,232.14492797851562,3085300,2026-01-26
LNG,2025-01-24 00:00:00-05:00,233.49246072323695,236.71270480134146,228.83549538794887,229.73716735839844,2583900,2026-01-26
LNG,2025-01-27 00:00:00-05:00,228.46888487925773,228.63732659919017,219.8485423281539,222.40492248535156,3318700,2026-01-26
